timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-06-13 17:00:00,1.754,0.404,240.090,7.600,0.000,0.000,20.0
2008-06-13 17:30:00,3.856,0.262,236.150,16.200,0.000,37.000,18.0
2008-06-13 18:00:00,3.862,0.260,235.990,16.400,0.000,37.000,18.0
2008-06-13 18:30:00,2.138,0.366,237.930,9.800,0.000,19.000,1.0
2008-06-13 19:00:00,0.784,0.182,241.970,3.400,0.000,0.000,0.0
2008-06-13 19:30:00,0.828,0.384,242.070,3.800,1.000,0.000,0.0
2008-06-13 20:00:00,0.868,0.378,241.650,3.800,1.000,0.000,1.0
2008-06-13 20:30:00,1.416,0.502,243.010,6.200,0.000,1.000,1.0
2008-06-13 21:00:00,1.162,0.478,241.490,5.200,1.000,0.000,1.0
2008-06-13 21:30:00,0.804,0.310,240.430,3.600,0.000,0.000,1.0
2008-06-13 22:00:00,2.878,0.268,237.200,12.200,1.000,0.000,18.0
2008-06-13 22:30:00,2.288,0.240,239.830,9.600,1.000,0.000,19.0
2008-06-13 23:00:00,0.734,0.262,241.800,3.200,1.000,2.000,0.0
2008-06-13 23:30:00,2.906,0.120,241.280,12.000,38.000,0.000,1.0
2008-06-14 00:00:00,0.326,0.244,242.560,1.600,0.000,0.000,1.0
2008-06-14 00:30:00,0.866,0.310,241.770,4.000,0.000,0.000,10.0
2008-06-14 01:00:00,0.334,0.266,242.650,1.600,0.000,2.000,1.0
2008-06-14 01:30:00,0.252,0.136,240.960,1.200,0.000,0.000,1.0
2008-06-14 02:00:00,0.974,0.328,238.700,4.200,0.000,0.000,12.0
2008-06-14 02:30:00,0.328,0.236,240.370,1.600,0.000,0.000,1.0
2008-06-14 03:00:00,0.334,0.250,239.230,1.600,0.000,1.000,1.0
2008-06-14 03:30:00,0.976,0.336,237.990,4.200,0.000,1.000,12.0
2008-06-14 04:00:00,0.250,0.132,239.640,1.200,0.000,0.000,1.0
2008-06-14 04:30:00,0.326,0.230,239.020,1.600,0.000,0.000,0.0
2008-06-14 05:00:00,0.478,0.172,239.260,2.400,0.000,0.000,4.0
2008-06-14 05:30:00,0.326,0.254,240.080,1.600,0.000,1.000,1.0
2008-06-14 06:00:00,0.248,0.132,239.580,1.200,0.000,0.000,1.0
2008-06-14 06:30:00,0.324,0.232,239.350,1.600,0.000,0.000,0.0
2008-06-14 07:00:00,1.980,0.104,236.840,8.400,0.000,0.000,18.0
2008-06-14 07:30:00,1.620,0.236,238.290,6.800,0.000,2.000,18.0
2008-06-14 08:00:00,0.374,0.252,239.830,1.800,0.000,1.000,1.0
2008-06-14 08:30:00,0.386,0.242,242.760,1.800,0.000,0.000,0.0
2008-06-14 09:00:00,0.358,0.230,239.910,1.800,0.000,0.000,0.0
2008-06-14 09:30:00,0.356,0.246,239.130,1.800,0.000,1.000,0.0
2008-06-14 10:00:00,0.420,0.284,239.250,2.000,0.000,0.000,1.0
2008-06-14 10:30:00,1.386,0.200,237.730,5.800,0.000,2.000,18.0
2008-06-14 11:00:00,1.464,0.326,237.560,6.200,0.000,1.000,17.0
2008-06-14 11:30:00,0.292,0.138,240.990,1.400,0.000,1.000,1.0
2008-06-14 12:00:00,0.412,0.256,241.260,2.000,0.000,1.000,1.0
2008-06-14 12:30:00,1.410,0.214,241.300,5.800,0.000,2.000,19.0
2008-06-14 13:00:00,2.648,0.552,238.820,11.600,0.000,1.000,18.0
2008-06-14 13:30:00,2.350,0.110,239.470,10.000,0.000,1.000,19.0
2008-06-14 14:00:00,1.492,0.396,239.220,6.400,0.000,1.000,18.0
2008-06-14 14:30:00,1.526,0.226,241.010,6.400,0.000,1.000,18.0
2008-06-14 15:00:00,1.500,0.334,240.770,6.400,0.000,1.000,18.0
2008-06-14 15:30:00,1.428,0.232,241.120,6.000,0.000,1.000,18.0
2008-06-14 16:00:00,1.412,0.226,239.220,5.800,0.000,2.000,19.0
2008-06-14 16:30:00,1.464,0.272,240.780,6.200,0.000,1.000,18.0
2008-06-14 17:00:00,1.352,0.202,240.970,5.600,0.000,2.000,18.0
2008-06-14 17:30:00,0.264,0.112,242.000,1.200,0.000,1.000,1.0
2008-06-14 18:00:00,0.266,0.116,243.350,1.200,0.000,1.000,0.0
2008-06-14 18:30:00,0.684,0.762,243.150,4.200,0.000,1.000,0.0
2008-06-14 19:00:00,1.586,0.356,239.990,6.800,0.000,2.000,18.0
2008-06-14 19:30:00,1.504,0.264,243.150,6.200,0.000,1.000,19.0
2008-06-14 20:00:00,3.120,0.444,238.160,13.600,39.000,1.000,1.0
2008-06-14 20:30:00,0.368,0.284,245.320,1.800,1.000,1.000,1.0
2008-06-14 21:00:00,0.348,0.236,237.260,1.800,0.000,1.000,1.0
2008-06-14 21:30:00,1.590,0.278,236.540,6.800,1.000,1.000,18.0
2008-06-14 22:00:00,1.042,0.286,236.970,4.400,1.000,0.000,1.0
2008-06-14 22:30:00,1.548,0.276,240.050,6.400,1.000,0.000,0.0
2008-06-14 23:00:00,3.708,0.150,237.610,15.600,37.000,0.000,1.0
2008-06-14 23:30:00,0.888,0.106,240.610,3.600,0.000,0.000,1.0
2008-06-15 00:00:00,0.668,0.070,241.660,2.800,0.000,0.000,1.0
2008-06-15 00:30:00,0.884,0.170,241.220,3.600,0.000,1.000,1.0
2008-06-15 01:00:00,0.480,0.132,241.350,2.200,0.000,1.000,1.0
2008-06-15 01:30:00,0.414,0.076,242.610,1.600,0.000,1.000,1.0
2008-06-15 02:00:00,0.416,0.072,240.630,1.800,0.000,1.000,1.0
2008-06-15 02:30:00,0.472,0.168,238.770,2.000,0.000,1.000,1.0
2008-06-15 03:00:00,0.456,0.116,239.890,2.000,0.000,1.000,0.0
2008-06-15 03:30:00,0.406,0.070,239.210,1.600,0.000,1.000,0.0
2008-06-15 04:00:00,0.340,0.048,240.000,1.400,0.000,0.000,1.0
2008-06-15 04:30:00,1.008,0.258,238.250,4.400,0.000,0.000,1.0
2008-06-15 05:00:00,1.292,0.100,237.970,5.400,0.000,0.000,18.0
2008-06-15 05:30:00,0.258,0.120,241.110,1.200,0.000,0.000,0.0
2008-06-15 06:00:00,0.262,0.118,240.650,1.200,0.000,0.000,1.0
2008-06-15 06:30:00,0.228,0.088,240.090,1.000,0.000,0.000,1.0
2008-06-15 07:00:00,0.156,0.000,240.540,0.600,0.000,0.000,1.0
2008-06-15 07:30:00,0.234,0.104,239.340,1.000,0.000,1.000,0.0
2008-06-15 08:00:00,0.290,0.106,239.860,1.400,0.000,1.000,1.0
2008-06-15 08:30:00,1.308,0.206,238.380,6.200,0.000,1.000,1.0
2008-06-15 09:00:00,2.086,0.150,238.440,8.600,0.000,1.000,19.0
2008-06-15 09:30:00,0.366,0.174,239.050,1.600,0.000,0.000,0.0
2008-06-15 10:00:00,1.816,0.176,239.970,7.600,0.000,5.000,18.0
2008-06-15 10:30:00,1.712,0.180,238.420,7.200,0.000,0.000,18.0
2008-06-15 11:00:00,1.322,0.094,236.570,5.600,0.000,0.000,17.0
2008-06-15 11:30:00,1.894,0.206,240.300,7.800,0.000,0.000,18.0
2008-06-15 12:00:00,1.994,0.200,239.160,8.200,0.000,1.000,19.0
2008-06-15 12:30:00,6.252,0.232,234.390,26.600,38.000,37.000,18.0
2008-06-15 13:00:00,3.828,0.364,236.820,16.200,38.000,1.000,18.0
2008-06-15 13:30:00,4.702,0.566,238.170,20.200,51.000,1.000,18.0
2008-06-15 14:00:00,4.450,0.420,236.690,19.200,38.000,1.000,18.0
2008-06-15 14:30:00,1.582,0.262,238.780,6.600,1.000,2.000,18.0
2008-06-15 15:00:00,1.438,0.268,240.830,6.000,0.000,1.000,19.0
2008-06-15 15:30:00,3.644,0.106,237.450,15.200,38.000,0.000,18.0
2008-06-15 16:00:00,1.408,0.154,240.610,5.800,1.000,0.000,18.0
2008-06-15 16:30:00,2.088,0.322,239.410,9.200,0.000,0.000,18.0
2008-06-15 17:00:00,3.058,0.500,238.000,13.400,30.000,0.000,12.0
2008-06-15 17:30:00,0.560,0.428,239.580,3.000,0.000,0.000,1.0
2008-06-15 18:00:00,3.910,0.356,238.550,16.400,1.000,40.000,18.0
2008-06-15 18:30:00,1.658,0.112,237.070,7.000,0.000,0.000,18.0
2008-06-15 19:00:00,4.696,0.270,236.300,20.400,0.000,59.000,1.0
2008-06-15 19:30:00,2.620,0.392,237.540,11.400,0.000,23.000,1.0
2008-06-15 20:00:00,1.390,0.630,240.610,6.400,0.000,1.000,0.0
2008-06-15 20:30:00,2.078,0.392,240.380,8.800,0.000,18.000,1.0
2008-06-15 21:00:00,0.632,0.100,242.360,2.600,0.000,0.000,1.0
2008-06-15 21:30:00,4.692,0.172,237.040,19.800,0.000,33.000,17.0
2008-06-15 22:00:00,2.182,0.252,239.450,9.600,0.000,25.000,1.0
2008-06-15 22:30:00,0.786,0.136,240.830,3.200,0.000,1.000,0.0
2008-06-15 23:00:00,0.540,0.000,242.920,2.200,0.000,1.000,0.0
2008-06-15 23:30:00,1.160,0.124,241.960,4.800,0.000,0.000,12.0
2008-06-16 00:00:00,0.932,0.130,242.700,4.000,0.000,1.000,1.0
2008-06-16 00:30:00,0.404,0.116,242.650,2.000,0.000,0.000,1.0
2008-06-16 01:00:00,0.346,0.000,239.290,1.800,0.000,0.000,1.0
2008-06-16 01:30:00,0.154,0.000,241.020,0.600,0.000,0.000,1.0
2008-06-16 02:00:00,0.244,0.138,240.890,1.200,0.000,1.000,0.0
2008-06-16 02:30:00,0.276,0.194,241.410,1.400,0.000,0.000,0.0
2008-06-16 03:00:00,0.266,0.150,241.210,1.200,0.000,0.000,1.0
2008-06-16 03:30:00,0.246,0.142,240.170,1.200,0.000,0.000,1.0
2008-06-16 04:00:00,0.344,0.272,241.050,1.800,0.000,2.000,1.0
2008-06-16 04:30:00,0.328,0.248,241.070,1.600,0.000,1.000,0.0
2008-06-16 05:00:00,0.198,0.000,241.530,1.000,0.000,1.000,1.0
2008-06-16 05:30:00,0.152,0.000,240.430,0.600,0.000,0.000,1.0
2008-06-16 06:00:00,0.230,0.138,242.720,1.000,0.000,1.000,1.0
2008-06-16 06:30:00,2.582,0.198,237.580,11.000,0.000,0.000,24.0
2008-06-16 07:00:00,1.890,0.000,239.590,8.000,0.000,0.000,18.0
2008-06-16 07:30:00,2.114,0.126,240.680,8.800,1.000,0.000,29.0
2008-06-16 08:00:00,2.246,0.270,237.200,9.400,1.000,1.000,18.0
2008-06-16 08:30:00,1.382,0.152,240.840,5.600,2.000,0.000,18.0
2008-06-16 09:00:00,3.548,0.126,238.270,14.800,38.000,0.000,18.0
2008-06-16 09:30:00,1.300,0.136,238.930,5.400,0.000,0.000,18.0
2008-06-16 10:00:00,1.374,0.244,238.400,5.800,0.000,1.000,18.0
2008-06-16 10:30:00,1.196,0.000,238.490,5.000,0.000,0.000,18.0
2008-06-16 11:00:00,0.146,0.000,238.840,0.600,0.000,0.000,1.0
2008-06-16 11:30:00,0.208,0.104,238.580,1.000,0.000,0.000,1.0
2008-06-16 12:00:00,0.224,0.136,239.520,1.000,0.000,1.000,1.0
2008-06-16 12:30:00,0.146,0.000,239.290,0.600,0.000,0.000,1.0
2008-06-16 13:00:00,0.242,0.148,239.620,1.200,0.000,0.000,1.0
2008-06-16 13:30:00,0.314,0.240,237.070,1.600,0.000,0.000,0.0
2008-06-16 14:00:00,0.326,0.266,239.080,1.600,0.000,1.000,1.0
2008-06-16 14:30:00,0.258,0.148,239.780,1.200,0.000,0.000,0.0
2008-06-16 15:00:00,0.220,0.120,239.650,1.000,0.000,0.000,1.0
2008-06-16 15:30:00,1.206,0.000,239.320,5.000,0.000,0.000,18.0
2008-06-16 16:00:00,1.092,0.178,239.130,5.400,0.000,1.000,13.0
2008-06-16 16:30:00,0.816,0.132,240.750,3.400,0.000,0.000,12.0
2008-06-16 17:00:00,0.610,0.144,243.020,2.600,0.000,0.000,0.0
2008-06-16 17:30:00,0.260,0.130,241.870,1.200,0.000,0.000,0.0
2008-06-16 18:00:00,0.330,0.288,242.360,1.800,0.000,2.000,0.0
2008-06-16 18:30:00,0.518,0.288,242.200,2.600,0.000,0.000,1.0
2008-06-16 19:00:00,0.346,0.166,244.370,1.600,0.000,0.000,1.0
2008-06-16 19:30:00,0.234,0.000,241.840,1.200,0.000,0.000,0.0
2008-06-16 20:00:00,1.872,0.588,242.860,8.000,0.000,1.000,19.0
2008-06-16 20:30:00,1.266,0.000,240.770,5.200,0.000,0.000,18.0
2008-06-16 21:00:00,1.352,0.000,239.560,5.600,0.000,0.000,18.0
2008-06-16 21:30:00,2.594,0.162,237.750,11.000,0.000,0.000,18.0
2008-06-16 22:00:00,4.810,0.140,237.140,20.200,37.000,2.000,18.0
2008-06-16 22:30:00,1.380,0.240,242.410,5.800,2.000,0.000,1.0
2008-06-16 23:00:00,0.628,0.282,243.130,2.800,1.000,0.000,0.0
2008-06-16 23:30:00,0.300,0.200,245.990,1.400,0.000,0.000,1.0
2008-06-17 00:00:00,0.292,0.188,240.380,1.600,0.000,1.000,1.0
2008-06-17 00:30:00,0.156,0.000,241.750,0.600,0.000,0.000,1.0
2008-06-17 01:00:00,0.222,0.106,238.770,1.000,0.000,0.000,1.0
2008-06-17 01:30:00,0.154,0.000,240.240,0.600,0.000,0.000,0.0
2008-06-17 02:00:00,0.228,0.122,238.300,1.000,0.000,1.000,0.0
2008-06-17 02:30:00,0.152,0.000,239.760,0.600,0.000,0.000,1.0
2008-06-17 03:00:00,0.298,0.214,239.500,1.400,0.000,0.000,1.0
2008-06-17 03:30:00,0.328,0.222,240.210,1.800,0.000,0.000,0.0
2008-06-17 04:00:00,0.330,0.258,239.440,1.600,0.000,1.000,0.0
2008-06-17 04:30:00,0.154,0.000,239.770,0.600,0.000,0.000,1.0
2008-06-17 05:00:00,0.154,0.000,240.130,0.600,0.000,0.000,1.0
2008-06-17 05:30:00,0.196,0.000,239.720,1.000,0.000,0.000,0.0
2008-06-17 06:00:00,0.228,0.128,239.910,1.000,0.000,1.000,1.0
2008-06-17 06:30:00,1.416,0.000,239.370,5.800,0.000,0.000,18.0
2008-06-17 07:00:00,4.390,0.328,234.800,19.200,0.000,0.000,17.0
2008-06-17 07:30:00,1.428,0.230,242.420,5.800,0.000,0.000,19.0
2008-06-17 08:00:00,1.330,0.222,241.200,5.600,0.000,1.000,19.0
2008-06-17 08:30:00,1.280,0.106,242.950,5.200,0.000,0.000,18.0
2008-06-17 09:00:00,1.150,0.000,240.310,4.600,0.000,0.000,18.0
2008-06-17 09:30:00,1.224,0.070,240.320,5.000,0.000,0.000,19.0
2008-06-17 10:00:00,1.758,0.160,238.150,7.400,0.000,2.000,28.0
2008-06-17 10:30:00,0.100,0.000,239.680,0.600,0.000,0.000,1.0
2008-06-17 11:00:00,0.650,0.122,240.310,2.800,0.000,0.000,0.0
2008-06-17 11:30:00,0.358,0.162,239.700,1.800,0.000,0.000,1.0
2008-06-17 12:00:00,1.944,0.474,237.150,8.600,0.000,1.000,0.0
2008-06-17 12:30:00,0.296,0.108,239.120,1.200,0.000,0.000,1.0
2008-06-17 13:00:00,0.318,0.134,240.490,1.400,0.000,0.000,1.0
2008-06-17 13:30:00,0.830,0.224,239.910,3.600,0.000,0.000,0.0
2008-06-17 14:00:00,0.222,0.000,238.950,1.000,0.000,1.000,1.0
2008-06-17 14:30:00,0.192,0.000,241.080,0.800,0.000,0.000,1.0
2008-06-17 15:00:00,0.550,0.000,241.790,3.400,0.000,0.000,1.0
2008-06-17 15:30:00,1.434,0.142,237.140,6.000,0.000,0.000,18.0
2008-06-17 16:00:00,1.372,0.084,238.170,5.600,0.000,0.000,18.0
2008-06-17 16:30:00,0.676,0.206,238.830,3.800,0.000,0.000,1.0
2008-06-17 17:00:00,0.294,0.116,241.500,1.200,0.000,0.000,0.0
2008-06-17 17:30:00,0.464,0.328,241.680,2.400,0.000,1.000,1.0
2008-06-17 18:00:00,0.192,0.000,241.520,0.800,0.000,0.000,0.0
2008-06-17 18:30:00,0.552,0.068,242.560,2.400,0.000,0.000,0.0
2008-06-17 19:00:00,0.192,0.000,242.000,0.800,0.000,0.000,1.0
2008-06-17 19:30:00,0.354,0.206,241.070,1.600,0.000,1.000,1.0
2008-06-17 20:00:00,1.484,0.102,241.640,6.000,0.000,0.000,19.0
2008-06-17 20:30:00,1.270,0.104,241.670,5.200,0.000,0.000,18.0
2008-06-17 21:00:00,2.186,0.204,239.880,9.200,0.000,0.000,29.0
2008-06-17 21:30:00,3.716,0.200,239.640,15.400,38.000,2.000,18.0
2008-06-17 22:00:00,1.572,0.000,240.560,6.400,1.000,0.000,18.0
2008-06-17 22:30:00,1.878,0.182,241.240,7.800,1.000,0.000,18.0
2008-06-17 23:00:00,0.316,0.128,243.190,1.400,0.000,0.000,1.0
2008-06-17 23:30:00,0.972,0.270,244.150,4.200,0.000,1.000,12.0
2008-06-18 00:00:00,0.276,0.120,241.280,1.200,0.000,0.000,1.0
2008-06-18 00:30:00,0.310,0.172,242.140,1.400,0.000,0.000,1.0
2008-06-18 01:00:00,0.334,0.220,240.270,1.600,0.000,0.000,1.0
2008-06-18 01:30:00,0.276,0.168,239.240,1.400,0.000,1.000,0.0
2008-06-18 02:00:00,0.136,0.000,237.870,0.600,0.000,0.000,1.0
2008-06-18 02:30:00,0.210,0.086,239.880,1.000,0.000,0.000,0.0
2008-06-18 03:00:00,0.228,0.106,240.170,1.000,0.000,2.000,1.0
2008-06-18 03:30:00,0.138,0.000,239.840,0.600,0.000,0.000,1.0
2008-06-18 04:00:00,0.138,0.000,239.300,0.600,0.000,0.000,1.0
2008-06-18 04:30:00,0.216,0.086,239.150,1.000,0.000,0.000,1.0
2008-06-18 05:00:00,0.318,0.230,238.270,1.600,0.000,1.000,1.0
2008-06-18 05:30:00,0.236,0.116,239.900,1.000,0.000,0.000,1.0
2008-06-18 06:00:00,0.306,0.210,237.920,1.400,0.000,0.000,0.0
2008-06-18 06:30:00,1.410,0.102,239.870,5.800,0.000,0.000,18.0
2008-06-18 07:00:00,3.790,0.074,236.790,17.000,0.000,1.000,17.0
2008-06-18 07:30:00,1.842,0.064,237.260,7.600,0.000,0.000,28.0
2008-06-18 08:00:00,4.122,0.074,237.450,17.400,38.000,0.000,18.0
2008-06-18 08:30:00,2.176,0.160,237.220,9.800,1.000,0.000,18.0
2008-06-18 09:00:00,1.342,0.120,237.990,5.600,1.000,2.000,18.0
2008-06-18 09:30:00,1.182,0.000,237.810,4.800,0.000,0.000,18.0
2008-06-18 10:00:00,1.482,0.238,237.120,6.600,0.000,0.000,18.0
2008-06-18 10:30:00,1.272,0.106,237.090,5.400,0.000,0.000,18.0
2008-06-18 11:00:00,2.316,0.574,236.360,11.400,16.000,1.000,17.0
2008-06-18 11:30:00,1.420,0.256,238.450,6.000,3.000,0.000,18.0
2008-06-18 12:00:00,0.730,0.304,240.410,3.600,1.000,0.000,8.0
2008-06-18 12:30:00,0.318,0.188,240.740,1.600,0.000,0.000,1.0
2008-06-18 13:00:00,0.442,0.372,241.650,2.400,0.000,2.000,1.0
2008-06-18 13:30:00,0.844,0.098,240.990,3.400,0.000,0.000,12.0
2008-06-18 14:00:00,2.514,0.000,239.430,10.400,1.000,37.000,1.0
2008-06-18 14:30:00,0.368,0.132,242.640,1.600,1.000,1.000,1.0
2008-06-18 15:00:00,1.196,0.438,243.050,5.400,1.000,1.000,12.0
2008-06-18 15:30:00,0.400,0.132,243.390,2.800,5.000,0.000,1.0
2008-06-18 16:00:00,0.254,0.130,243.210,1.200,0.000,0.000,0.0
2008-06-18 16:30:00,2.924,0.730,238.550,13.000,6.000,29.000,9.0
2008-06-18 17:00:00,2.316,0.524,239.830,10.400,1.000,28.000,1.0
2008-06-18 17:30:00,1.122,0.460,241.150,5.400,0.000,4.000,0.0
2008-06-18 18:00:00,0.318,0.146,242.150,1.400,0.000,0.000,0.0
2008-06-18 18:30:00,0.544,0.210,241.810,2.400,0.000,2.000,1.0
2008-06-18 19:00:00,2.544,0.174,239.920,10.600,39.000,0.000,1.0
2008-06-18 19:30:00,2.420,0.650,239.240,10.800,1.000,0.000,19.0
2008-06-18 20:00:00,1.738,0.632,237.420,7.800,1.000,0.000,18.0
2008-06-18 20:30:00,1.508,0.248,240.460,6.200,0.000,1.000,18.0
2008-06-18 21:00:00,1.334,0.086,241.820,5.400,0.000,0.000,19.0
2008-06-18 21:30:00,1.746,0.000,239.840,7.400,0.000,0.000,18.0
2008-06-18 22:00:00,1.952,0.178,237.030,8.200,0.000,0.000,18.0
2008-06-18 22:30:00,2.960,0.316,236.840,12.600,0.000,0.000,29.0
2008-06-18 23:00:00,1.308,0.102,241.350,5.400,0.000,0.000,19.0
2008-06-18 23:30:00,1.330,0.110,243.330,5.400,0.000,0.000,19.0
2008-06-19 00:00:00,1.486,0.338,242.840,6.200,0.000,2.000,19.0
2008-06-19 00:30:00,0.248,0.104,238.850,1.200,0.000,0.000,0.0
2008-06-19 01:00:00,0.690,0.072,239.580,3.000,0.000,0.000,10.0
2008-06-19 01:30:00,0.140,0.000,241.690,0.600,0.000,0.000,0.0
2008-06-19 02:00:00,0.222,0.096,238.570,1.000,0.000,1.000,0.0
2008-06-19 02:30:00,0.216,0.086,241.170,1.000,0.000,0.000,1.0
2008-06-19 03:00:00,0.140,0.000,241.490,0.600,0.000,0.000,1.0
2008-06-19 03:30:00,0.236,0.114,241.280,1.000,0.000,0.000,1.0
2008-06-19 04:00:00,0.314,0.236,241.120,1.600,0.000,1.000,0.0
2008-06-19 04:30:00,0.318,0.224,242.720,1.600,0.000,0.000,0.0
2008-06-19 05:00:00,0.228,0.072,241.620,1.000,0.000,0.000,0.0
2008-06-19 05:30:00,0.142,0.000,242.780,0.600,0.000,0.000,1.0
2008-06-19 06:00:00,0.216,0.100,240.620,1.000,0.000,2.000,1.0
2008-06-19 06:30:00,1.258,0.066,238.550,5.200,0.000,0.000,18.0
2008-06-19 07:00:00,2.926,0.170,236.150,12.600,0.000,0.000,17.0
2008-06-19 07:30:00,1.400,0.000,242.250,5.600,1.000,0.000,19.0
2008-06-19 08:00:00,1.704,0.234,239.310,7.200,1.000,1.000,18.0
2008-06-19 08:30:00,1.438,0.144,239.460,6.000,1.000,0.000,18.0
2008-06-19 09:00:00,2.474,0.200,238.060,10.600,1.000,0.000,18.0
2008-06-19 09:30:00,1.296,0.106,238.610,5.400,0.000,0.000,18.0
2008-06-19 10:00:00,0.182,0.000,238.530,0.800,0.000,0.000,0.0
2008-06-19 10:30:00,0.266,0.086,237.920,2.000,0.000,0.000,1.0
2008-06-19 11:00:00,0.358,0.238,237.880,1.800,0.000,0.000,1.0
2008-06-19 11:30:00,2.470,0.178,235.450,10.400,38.000,1.000,0.0
2008-06-19 12:00:00,0.556,0.246,236.720,2.600,1.000,0.000,0.0
2008-06-19 12:30:00,0.412,0.208,238.290,1.800,0.000,0.000,1.0
2008-06-19 13:00:00,0.236,0.116,239.370,1.000,0.000,0.000,0.0
2008-06-19 13:30:00,0.392,0.332,238.680,2.000,0.000,1.000,1.0
2008-06-19 14:00:00,0.242,0.108,237.020,1.000,0.000,0.000,1.0
2008-06-19 14:30:00,0.138,0.000,238.730,0.600,0.000,0.000,0.0
2008-06-19 15:00:00,0.244,0.000,240.230,2.800,0.000,0.000,1.0
2008-06-19 15:30:00,0.400,0.210,240.050,1.800,0.000,1.000,0.0
2008-06-19 16:00:00,0.396,0.056,240.210,1.800,0.000,0.000,1.0
2008-06-19 16:30:00,0.326,0.000,239.350,1.200,0.000,0.000,1.0
2008-06-19 17:00:00,2.030,0.052,237.940,8.400,0.000,0.000,29.0
2008-06-19 17:30:00,0.406,0.106,240.550,1.600,0.000,1.000,0.0
2008-06-19 18:00:00,2.128,0.114,239.000,9.200,0.000,29.000,1.0
2008-06-19 18:30:00,0.532,0.000,240.160,2.200,0.000,3.000,0.0
2008-06-19 19:00:00,1.702,0.212,239.090,7.000,0.000,2.000,19.0
2008-06-19 19:30:00,1.634,0.198,239.680,6.800,0.000,0.000,18.0
2008-06-19 20:00:00,3.200,0.290,238.390,14.000,12.000,0.000,18.0
2008-06-19 20:30:00,3.060,0.270,235.720,13.000,0.000,0.000,28.0
2008-06-19 21:00:00,2.834,0.310,237.400,12.000,0.000,1.000,18.0
2008-06-19 21:30:00,2.778,0.234,238.280,11.600,1.000,0.000,18.0
2008-06-19 22:00:00,2.252,0.000,236.930,9.400,0.000,0.000,18.0
2008-06-19 22:30:00,2.240,0.000,238.080,9.400,0.000,0.000,18.0
2008-06-19 23:00:00,1.332,0.108,239.020,5.600,0.000,1.000,18.0
2008-06-19 23:30:00,0.222,0.086,243.690,1.000,0.000,0.000,1.0
2008-06-20 00:00:00,0.162,0.000,243.170,0.800,0.000,0.000,1.0
2008-06-20 00:30:00,0.142,0.000,238.980,0.600,0.000,0.000,0.0
2008-06-20 01:00:00,0.218,0.096,239.730,1.000,0.000,1.000,1.0
2008-06-20 01:30:00,0.138,0.000,237.270,0.600,0.000,0.000,1.0
2008-06-20 02:00:00,0.224,0.080,240.930,1.000,0.000,0.000,0.0
2008-06-20 02:30:00,0.322,0.224,239.030,1.600,0.000,1.000,0.0
2008-06-20 03:00:00,0.240,0.108,239.990,1.000,0.000,0.000,1.0
2008-06-20 03:30:00,0.240,0.108,240.060,1.000,0.000,0.000,1.0
2008-06-20 04:00:00,0.314,0.212,240.490,1.600,0.000,0.000,1.0
2008-06-20 04:30:00,0.334,0.230,240.730,1.600,0.000,1.000,1.0
2008-06-20 05:00:00,0.250,0.102,238.650,1.000,0.000,0.000,1.0
2008-06-20 05:30:00,0.144,0.000,240.310,0.600,0.000,0.000,1.0
2008-06-20 06:00:00,0.214,0.078,240.060,1.000,0.000,0.000,1.0
2008-06-20 06:30:00,1.562,0.074,237.500,6.400,0.000,2.000,18.0
2008-06-20 07:00:00,1.712,0.000,237.490,7.200,0.000,0.000,18.0
2008-06-20 07:30:00,1.830,0.000,237.880,7.600,0.000,0.000,18.0
2008-06-20 08:00:00,1.660,0.116,237.070,7.400,0.000,0.000,18.0
2008-06-20 08:30:00,1.514,0.198,239.430,6.400,0.000,1.000,19.0
2008-06-20 09:00:00,2.476,0.000,239.040,10.600,0.000,0.000,18.0
2008-06-20 09:30:00,1.246,0.000,238.580,5.200,0.000,0.000,19.0
2008-06-20 10:00:00,1.370,0.160,238.500,5.800,0.000,0.000,18.0
2008-06-20 10:30:00,1.470,0.298,237.190,6.200,0.000,1.000,18.0
2008-06-20 11:00:00,1.260,0.104,236.560,5.200,0.000,0.000,17.0
2008-06-20 11:30:00,1.376,0.216,241.190,5.600,0.000,0.000,18.0
2008-06-20 12:00:00,3.828,0.404,237.470,16.200,39.000,0.000,1.0
2008-06-20 12:30:00,0.410,0.396,241.630,2.200,0.000,2.000,0.0
2008-06-20 13:00:00,0.296,0.184,242.390,1.400,0.000,0.000,0.0
2008-06-20 13:30:00,1.708,0.058,241.000,7.400,0.000,0.000,23.0
2008-06-20 14:00:00,0.224,0.116,241.530,1.000,0.000,1.000,1.0
2008-06-20 14:30:00,0.210,0.094,241.040,0.800,0.000,0.000,1.0
2008-06-20 15:00:00,0.750,0.108,241.220,3.200,0.000,0.000,11.0
2008-06-20 15:30:00,0.138,0.000,244.310,0.600,0.000,0.000,1.0
2008-06-20 16:00:00,0.222,0.112,240.300,1.000,0.000,2.000,1.0
2008-06-20 16:30:00,0.206,0.094,240.770,0.800,0.000,0.000,1.0
2008-06-20 17:00:00,0.212,0.094,240.740,1.000,0.000,0.000,0.0
2008-06-20 17:30:00,0.134,0.000,240.640,0.600,0.000,0.000,0.0
2008-06-20 18:00:00,0.320,0.248,241.130,1.600,0.000,2.000,0.0
2008-06-20 18:30:00,1.340,0.096,238.270,5.600,0.000,0.000,18.0
